0.223611,0.010253,0.233864
0.157685,0.022255,0.179941
0.139397,0.026409,0.165805
0.112727,0.027132,0.139859
0.104585,0.030578,0.135163
0.108196,0.035744,0.143940
0.112946,0.041549,0.154494
0.112527,0.046849,0.159376
0.109112,0.044261,0.153374
0.095316,0.043732,0.139048
0.093209,0.046517,0.139725
0.096585,0.048204,0.144789
0.100178,0.051346,0.151525
0.081101,0.048247,0.129348
0.101888,0.057920,0.159808
0.093318,0.060402,0.153720
